Gene,t_stat,p_value,log2FC,p_adj,group
M6PR,3.3162616399293228,0.0014785233142651513,0.306253245836805,0.005135789805303557,NS
FAM213A,-3.3082217256579503,0.0014791749164477551,-0.48086919011922724,0.0051373199324493465,NS
HIST3H2BB,3.3102025556107604,0.0014796157618334105,2.635405450280994,0.0051381177482845136,Up
LRRTM3,-3.429271229341588,0.0014823218404944793,-0.15820941552646386,0.005146780469435532,NS
NEU3,3.3093526080469298,0.0014870530364486996,0.6334313074885016,0.005162471140515771,NS
CCDC91,-3.3290105560742793,0.0014890709805317067,-0.48778484979570713,0.005168739321383485,NS
NDUFC2-KCTD14,3.3044925053829717,0.001493737069457065,0.9807889199953026,0.005184196423603413,NS
GPN2,-3.3175183176662113,0.0014957916952936608,-0.2082017052744103,0.005189846976998365,NS
WFDC10A,3.3490456473815833,0.0014956807009891835,0.2931253681797673,0.005189846976998365,NS
DDX39B,3.3103375546243954,0.0014983537946624535,0.28384555564819713,0.0051979954307776865,NS
APOBEC3F,-3.305191586065457,0.0014987511199679026,-0.38359705845515957,0.005198632733115576,NS
ZNF831,-3.303402388931023,0.0015000288440060944,-0.4225180321912273,0.005202323207600444,NS
NUDT18,-3.3068088608618718,0.001501655555057955,-0.37102348551876796,0.00520722279679259,NS
SYN3,3.3564870243601352,0.001502031832052588,0.9552731584072492,0.005207785534240175,NS
MESP1,-3.309665124413639,0.0015028366889727903,-0.4768618157438622,0.005209833855105673,NS
FRMD6-AS2,-3.433509694152188,0.0015066502521483805,-0.34499988993008085,0.005221566581640983,NS
USP10,3.3031252620525433,0.0015066026924791364,0.29630268651028935,0.005221566581640983,NS
KIAA0907,3.303936565918099,0.0015088676486426705,0.6025469410006448,0.00522850677735555,NS
KCNA4,-3.418667612235358,0.0015130231583773163,-0.1075186544082659,0.005242159963307284,NS
NUTM1,-3.3627211891122006,0.0015133670083634526,-0.2659148041835704,0.005242604913243129,NS
AURKC,-3.307671193087187,0.0015139685450593135,-0.33767929158007903,0.005243942287583753,NS
LOC101927948,3.38412985976611,0.0015171838830307016,0.22093880577230396,0.005254331432678974,NS
RPL21P28,3.2995071048201257,0.0015176864168383992,0.7957372933114417,0.005255323938557098,NS
LOC100506258,-3.311588346773527,0.001518471770341643,-0.3532912870470811,0.005257295348276316,NS
SERPINA10,3.3925752045615374,0.0015190393609707544,0.7170458096243132,0.005258512359684819,NS
RASSF8,-3.3165189243226743,0.0015230627651942105,-0.9992376701761279,0.005271690435751146,NS
HSD17B12,3.3106538702845536,0.0015235115459249912,0.4245941397738031,0.005272493882484441,NS
KRT6C,3.4104712211268184,0.0015265921736702167,0.3956997515063891,0.005282403972478088,NS
ATP6V1B2,-3.3398059796313575,0.001527367837846076,-0.25701026240166325,0.005284336608163506,NS
PHLDB2,-3.3102916496227883,0.001527830629099488,-1.1746848046410405,0.005285186380918996,Down
LINC00896,3.3007906396154714,0.0015310228267300214,0.6869662350197283,0.005295476337592637,NS
COL4A1,3.313253520696533,0.0015343135322589676,0.7965689930797355,0.0053061040388026484,NS
AP5B1,-3.296556580635265,0.0015355139511073865,-0.3269304714856487,0.005309500925568252,NS
LTV1,3.297764784490433,0.0015362762981415727,0.5259754959812106,0.005311382297424821,NS
LILRP2,-3.384588201960312,0.0015375017155030645,-0.24465247894851316,0.005314863884727639,NS
RPH3A,-3.305178888180399,0.0015387312019187029,-0.14443576577041095,0.0053183585470662625,NS
LINC01559,-3.2948042257841723,0.0015390887964138577,-0.9426292423470812,0.005318839101040563,NS
FAM228B,-3.314743166801463,0.001540064943306072,-0.7175301858959742,0.005321456830938033,NS
GGNBP2,-3.2945580980087867,0.00154039963440101,-0.27604979227495896,0.005321857680690372,NS
DEFA5,3.323998748417654,0.0015406400202964993,3.1933720135276333,0.005321932652084544,Up
COL17A1,-3.2947253346691157,0.0015420590676205389,-0.7978206081516097,0.005326078550896031,NS
NOC3L,3.338336375924926,0.0015429718742416573,0.45603628525755013,0.005328475029309631,NS
PCYOX1,-3.3502259721370944,0.0015489699208701914,-0.5475288058188603,0.0053484296246164836,NS
ZDHHC16,3.32408207464503,0.0015513597690236332,0.2976894436508486,0.005355921597242039,NS
IL36G,3.3405260684620086,0.0015526819852593743,0.22675428460585126,0.005359726069967678,NS
CORT,-3.341392005762954,0.0015546014369849084,-0.33504958210071345,0.005365590777260634,NS
ATAD3B,3.3085536761668948,0.001559348269270161,0.6600528225050022,0.005381210930368497,NS
NRXN3,-3.334766823592943,0.001559815287441125,-1.0002251008717027,0.0053820593839738005,Down
NDUFB8,-3.2989390088511072,0.0015611167118096793,-0.48907999061556406,0.005385786262914709,NS
PBX4,3.2988355215922884,0.0015687525764663825,0.46417481511842196,0.0054113625373332225,NS
MPPED1,-3.4293309370804255,0.0015703609122364277,-0.13976131488944957,0.0054161427381215575,NS
TMEM232,-3.371362736420671,0.0015710740058318727,-0.2934652061459182,0.005417657368365656,NS
PRDM13,3.3596652041706845,0.001571245303497896,0.1481536562306947,0.005417657368365656,NS
PLA2G4E,3.3175806916900554,0.001572958389198341,0.3519508499244159,0.005422795772705882,NS
SEC22A,-3.2979313908818595,0.0015742270763676842,-0.2560243004033418,0.005425632365172633,NS
SEMA4D,3.316273718295391,0.0015740953728742046,0.4840254368000281,0.005425632365172633,NS
RPAP3,3.297402729838145,0.001579906389469557,0.38257594707538756,0.005444435272462636,NS
RASA4CP,-3.2882874153037527,0.0015824785480890453,-0.44302367285823996,0.005452526963938129,NS
COX19,3.2861462951662963,0.0015833644710132571,0.5701189144820367,0.005454807158349183,NS
GPX2,3.293901728347506,0.0015843776374946151,1.0484485555156269,0.005457525008643872,Up
GVINP1,-3.293937324573269,0.0015861335511708125,-0.826316480835326,0.005462027182863011,NS
HIST1H2BK,3.2850052151510685,0.0015860339551694957,0.6639567202395309,0.005462027182863011,NS
ELMO2,3.2850352379150376,0.0015874731441053711,0.4011109460618014,0.005465093568389916,NS
ST6GALNAC2,-3.284835978660756,0.0015872635134208304,-0.5604848659531787,0.005465093568389916,NS
LOC101927204,3.291029037339283,0.0015885605856730642,0.44188678021261985,0.0054680637076293765,NS
IFFO2,3.2842605467966175,0.0015894692152279935,0.6223270368020866,0.005470417596066815,NS
VDR,-3.2906786566350195,0.0015905524557295473,-0.7930642469440041,0.005473371685892853,NS
ZNF846,-3.2869578564592135,0.001592335134478371,-0.5240711046052944,0.005478731490550775,NS
TRIM22,-3.2836869694758484,0.0015940664479152217,-0.5932501660938438,0.005483913072726157,NS
ZNF790,-3.2864234521296303,0.0015965061830208493,-0.5042201579326786,0.005490753882136149,NS
ICAM3,-3.2835674172721117,0.0015963572314931706,-0.4168853757500184,0.005490753882136149,NS
RNF6,3.309555065563455,0.001597180616778588,0.44819177336050586,0.005492297229041079,NS
LIG4,-3.2971226919032706,0.0016005126668957182,-0.30376796991713073,0.0055029777142659225,NS
CUTA,3.2811206945689837,0.0016073064719272045,0.37416651688236247,0.005525555911967856,NS
SFXN4,3.297113455116243,0.0016076163676454144,0.42604303395614007,0.0055258406670930516,NS
PDIA5,3.3126256587196092,0.001608886789882791,0.4146457954939473,0.0055294264819358285,NS
KRT27,-3.403328097222315,0.001613824121580574,-0.11437969356260091,0.00554561194899532,NS
APITD1,3.2877286915994373,0.0016156678989979352,0.39526427095236416,0.005551163912186045,NS
ANAPC16,-3.2800004029425653,0.0016173866970247178,-0.29266690319228417,0.005556284960303999,NS
HNF1A,3.2785316632772523,0.0016176728535785047,0.6982235836955315,0.005556483636511854,NS
RNASE3,-3.3829930163356208,0.0016191752558035782,-0.5129269034233565,0.005558697896962485,NS
PMM2,3.278735572674972,0.0016192126436944737,0.3889736070231953,0.005558697896962485,NS
KCTD21,-3.285607360688378,0.0016185890866133692,-0.26018410241372747,0.005558697896962485,NS
MT1L,-3.2782820148677003,0.0016192311551432878,-0.7813536956129332,0.005558697896962485,NS
TIMM9,3.2801649675620204,0.001620002780081436,0.40247653811072404,0.005560562433859214,NS
MYO7B,-3.2795438014168887,0.0016253865442551114,-0.8054606707702412,0.005578255103792468,NS
PPP1R11,-3.282548155738188,0.0016274532901553631,-0.25585763000538586,0.005584560528654952,NS
ZFP28,-3.276659371572542,0.0016300088159844704,-0.44869381104777495,0.005592541173804888,NS
CYTIP,-3.2796616239754814,0.001633516965054881,-0.4831516851425768,0.005603787547445107,NS
APOL6,-3.2774791999821717,0.0016361769196931793,-0.5325659189534777,0.005612121426025823,NS
KNG1,-3.2778707547984043,0.001638970532832821,-0.4294077458331921,0.005620911342590126,NS
PTRF,-3.2894582700677444,0.0016393968824633055,-1.176314717880933,0.005621581306414964,Down
C16orf72,-3.2807237905024413,0.0016425466863842985,-0.22297856449003817,0.00563158863903188,NS
POLR3A,3.292220918762506,0.0016490668555464438,0.3831629956830547,0.005653147062484611,NS
SPOCD1,3.2806020844974473,0.0016515644796563766,0.6211719615589311,0.005660911715058814,NS
ZNF366,-3.2747944321546694,0.0016535758418178407,-0.4772787184947218,0.005667007701236301,NS
RCBTB2,-3.2716986316518946,0.0016555953866729063,-0.36558619083236676,0.005673130009866495,NS
PINLYP,-3.3106388864065073,0.0016598802227331699,-0.515084676129174,0.005687011840128738,NS
P4HA3,3.2785241002956607,0.0016601345209655532,0.765464714322921,0.0056870824468211855,NS
CAPN12,3.2700294625592963,0.0016649857085829643,0.7516005276180362,0.005702898269398314,NS
LPAR2,3.2768544713580687,0.0016660419746260355,0.39370707100786273,0.005705713128975402,NS
ZC3H12A,3.269422755508258,0.0016667711359170557,0.8651656003711192,0.00570740711463029,NS
TMEM191B,3.268294869864103,0.0016693168449971251,0.5700381957858227,0.005715320025302482,NS
FGF13-AS1,-3.383632584212505,0.0016764089684370668,-0.21526819411432752,0.0057387942967906105,NS
BZRAP1-AS1,3.272918659821902,0.0016779563384895337,0.871091218424543,0.005743283467437593,NS
MYOM3,3.2928490485714126,0.0016822223037042676,1.4131906491208168,0.005757075233152447,Up
FAM58A,3.2669023441701746,0.0016834770269010322,0.5507751586396283,0.005760559185413881,NS
UBB,-3.273140422508012,0.0016852677573927946,-0.26452986062446904,0.0057652562247245045,NS
RPA2,3.266992833256031,0.0016853235035622174,0.3345101058124884,0.0057652562247245045,NS
ASXL1,3.2660468559324576,0.0016867457586352398,0.6231050045589281,0.005769310580765593,NS
MYBPC2,-3.3308003648510764,0.001688542082543607,-0.37294593964003864,0.005774643074870886,NS
FPGT,-3.2645157539751355,0.001688819884148828,-0.3369183121591952,0.005774781607509608,NS
ERICH4,3.3596378813804995,0.0016891950380446827,0.6364054772223267,0.005775252942660214,NS
TP53AIP1,-3.302577097029314,0.0016933359287719066,-0.12692627149898011,0.005788597157268313,NS
NAV3,-3.294681233972763,0.0016938670861211843,-0.5657083636709367,0.005789599635933307,NS
DPH7,3.264642583732666,0.0016944114483525385,0.4157214391040256,0.005790646960694759,NS
SBF1P1,-3.3942826528801247,0.001698445776191233,-0.06043585386197393,0.005803619265570043,NS
LOC101927156,-3.3073016850366503,0.001699493866487169,-0.28897103958352716,0.005806385334105256,NS
ATP2B2,-3.310142278969749,0.0017046165893223446,-0.0873494936977467,0.00582306980877998,NS
MAPK8,-3.2611574177250096,0.0017064410016370056,-0.23961990790264354,0.005828483960117637,NS
BBS12,-3.26633269468451,0.0017069266215351136,-0.3561900235959836,0.00582932448241349,NS
MPV17,3.2672555302484785,0.0017083894592768466,0.3390216032765201,0.005833501596879661,NS
LINC01135,-3.274825281666242,0.0017100940843060783,-0.25432291318891326,0.005838503035307621,NS
ZBTB47,-3.281619672285746,0.0017110703789299814,-0.8922577485786136,0.005839091716733316,NS
CYP2B6,3.264105389743718,0.001711226254262903,1.4108807992516645,0.005839091716733316,Up
EVI5L,-3.2603074886927437,0.001710864510206426,-0.36206587624435205,0.005839091716733316,NS
CNIH2,-3.3038373977553053,0.001711130589715257,-0.31535668608246226,0.005839091716733316,NS
NUDT14,3.259764438809591,0.0017136136408465517,0.5754664394309401,0.005846418276130897,NS
WWOX,3.259392144059661,0.0017158374268920259,0.49697868515309773,0.0058531846959411745,NS
MYO9A,-3.264171470612548,0.0017163135544451392,-0.7373036909937372,0.005853988319688424,NS
CSNK1D,-3.259327453210569,0.001716692731658734,-0.25040583010688344,0.005854461087114202,NS
SERF1B,-3.260319973217597,0.0017181090069769856,-0.4934403010219759,0.005858470056577262,NS
LINC01258,3.337028090067609,0.0017198608899328725,0.06355734623437206,0.0058636221094713345,NS
GORASP1,-3.262790802703153,0.0017204425969665562,-0.2576000417498978,0.005864783728782478,NS
FOXA1,-3.25692557265514,0.0017286918927105152,-0.7304264545573287,0.005892079257843571,NS
TMEM79,3.2565013258377116,0.0017316879599063302,0.4168397343324002,0.005901464527696464,NS
KANSL1-AS1,-3.257612822512881,0.0017341525312728067,-0.38933207229499844,0.0059090361244826415,NS
PLEKHB1,3.259363060982199,0.0017346083610322873,0.9834950283754544,0.005909761875133941,NS
TSC22D1,-3.2707004205334202,0.0017365292395154063,-0.32637862351630087,0.005914650185143027,NS
ACTB,-3.3005574843685324,0.001736429082277639,-0.4861032523970614,0.005914650185143027,NS
TRIM55,-3.338632352177945,0.0017380929417662903,-0.12784977189289998,0.005919147751304848,NS
ALDH2,-3.257191517251052,0.0017384945385809868,-0.37036780803713576,0.005919687014258695,NS
UFSP1,3.2542576047619156,0.0017428676529539185,0.48988656268892017,0.005933747510112837,NS
NLGN1-AS1,-3.3859948968966322,0.0017437588013212487,-0.1065197850368928,0.005935857636877268,NS
POLR2I,3.267966009153902,0.001743975267244924,0.3697411629618301,0.005935857636877268,NS
PPP4R3A,-3.2590120454783684,0.0017474669222669022,-0.29265887633323207,0.005946910225183517,NS
KCCAT198,-3.26222726601112,0.0017490335246411594,-1.0249078573124883,0.005950577359942298,Down
TTC9C,3.2653847648037027,0.0017488512423539492,0.3075920501315066,0.005950577359942298,NS
MTF1,-3.2535748290132767,0.0017498758501126646,-0.37495152014308,0.0059526109432963105,NS
TICAM2,-3.259097436696166,0.0017501613385873616,-0.5127103388421506,0.005952750012000284,NS
AKNA,-3.2532902012164575,0.001751326486954098,-0.5660701989175667,0.005955880573856195,NS
ITGA11,3.2702119380625896,0.001753344987999966,1.1796002080473493,0.0059610790203921725,Up
EGLN2,-3.253859223817355,0.0017533107481720405,-0.2816433011270254,0.0059610790203921725,NS
MED30,3.256259398645166,0.0017569332782230306,0.5515592561127969,0.005972444232272059,NS
BBIP1,-3.260735524426685,0.001760282118219976,-0.4039382829450342,0.005981525751638692,NS
PLA2G15,3.255823483585461,0.0017603421857838723,0.3496794763882778,0.005981525751638692,NS
MRE11A,3.2589696063812204,0.001760248628566824,0.5122732065862126,0.005981525751638692,NS
TOB2P1,-3.2845786430233224,0.0017625042230219135,-0.38670315635425945,0.005988036126128897,NS
ANKRD29,-3.25749027915235,0.0017639466607513965,-0.5966302316023371,0.005992100214411779,NS
C16orf93,3.250506097520801,0.0017666062455652263,0.36367074122470533,0.006000297221503886,NS
SEC61B,3.2596966919840704,0.0017681285408707908,0.41489546838278635,0.006004137421474344,NS
BIK,3.252909635590766,0.0017682303131043155,0.7704588285083194,0.006004137421474344,NS
NTF4,3.2930970581457824,0.001769310429010395,0.16335284957155105,0.006006966880635739,NS
CAPN6,-3.2604579237490356,0.0017700309765108899,-0.4216387797759258,0.00600857495388046,NS
CYTL1,-3.2489883597760683,0.0017711243511782495,-0.4712151216028069,0.006011200015359537,NS
NDUFA4,3.254239694084304,0.001771298295124229,0.41030691044539847,0.006011200015359537,NS
CHRNA6,3.303998795638186,0.0017769161201660342,0.08603196682246864,0.006029424247122226,NS
CLEC4F,-3.2972304216311046,0.0017775073119575666,-0.31339226320166513,0.006030589424759422,NS
ACADL,-3.348863288272851,0.0017799314382100015,-0.3586607375339218,0.006037972049104906,NS
ATP13A5,-3.3118227291768574,0.0017813364641079347,-0.049860446225273525,0.006041896054429365,NS
KIAA0430,-3.247614129539384,0.0017818395424390406,-0.41395905589261783,0.006042760187401964,NS
ALOX12-AS1,-3.2469290729766405,0.001782370423819854,-0.324089976901871,0.0060437183550341314,NS
LOC643339,3.2472983602519694,0.0017846585252923037,0.4358805503281856,0.0060506338634039435,NS
CACNA1F,-3.270782415735562,0.001785312409902762,-0.277389698810864,0.006052007634405017,NS
RNF44,3.2462795151723407,0.0017859460068785763,0.49254392995918916,0.00605331225952605,NS
BVES-AS1,-3.3883965674469,0.001791758844227346,-0.40345616955567876,0.006072168671928241,NS
PSMD6-AS2,-3.2697760348881633,0.0017964785563220624,-0.9044134415669913,0.006087315809893305,NS
PIEZO2,-3.279078105355265,0.0017991346604818081,-0.8291574692939381,0.00609546722782755,NS
MDC1,3.245745595885956,0.0017999324734045514,0.3547570328951706,0.006096472744992785,NS
ITGA6,3.25082232691017,0.0017996844252425059,0.5226361564895754,0.006096472744992785,NS
TAC3,-3.2749797484188785,0.0018005638174569873,-0.7283881452507122,0.0060977624633500194,NS
SH3GL1,3.248683591087984,0.0018026473161987318,0.3978430289044175,0.006103968983861463,NS
ROPN1,-3.298871237745911,0.001804152755450984,-0.17251055700786722,0.006108216674548573,NS
KLK1,-3.2439720644054306,0.0018044814956250117,-0.7868106530423127,0.006108479854990998,NS
RPL27A,3.244068401173287,0.001804796673383892,0.583000463637001,0.006108697057506314,NS
UPK2,3.262878750140291,0.0018085068882700086,0.24222915410446894,0.006120403787086487,NS
NRAV,3.2428782888755987,0.0018089253570657713,0.29994517091631634,0.006120689709196083,NS
AOC4P,-3.323682303917747,0.0018090943901317976,-0.3804174293973059,0.006120689709196083,NS
ZNF334,-3.2454067414001098,0.0018129262290552115,-0.32634418660568987,0.006132801321974928,NS
FAM35DP,-3.2549851870411177,0.0018163823458906957,-0.2629989788013804,0.006143638744905625,NS
PDXK,3.2442005132100356,0.0018196965404525453,0.3395821773287988,0.00615399319183618,NS
TXNL4B,3.2411524952455313,0.001820382847807538,0.3464716390389362,0.006155458800089515,NS
